"統計名：","市区町村データ 基礎データ（オリジナル）"
"表番号：","0000020102"
"表題：","Ｂ　自然環境"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/Ｂ　自然環境 コード","B1101","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103"
"調査年 コード","調査年","地域 コード","地域","/Ｂ　自然環境","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】"
"2014100000","2014年度","13207","東京都 昭島市","","1,734","1,734","1,710","0","11","11","0","9,109,939","7,527,252"
"2014100000","2014年度","13208","東京都 調布市","","2,158","2,158","2,148","0","12","12","0","12,064,791","10,089,123"
"2014100000","2014年度","13209","東京都 町田市","","7,180","7,180","6,387","0","771","771","0","42,033,821","27,920,566"
"2014100000","2014年度","13210","東京都 小金井市","","1,130","1,130","1,123","0","5","5","0","6,661,700","5,672,698"
"2014100000","2014年度","13211","東京都 小平市","","2,051","2,051","2,046","0","6","6","0","13,184,621","10,173,995"
"2014100000","2014年度","13212","東京都 日野市","","2,755","2,755","2,655","0","100","100","0","14,486,418","11,091,415"
"2014100000","2014年度","13213","東京都 東村山市","","1,714","1,714","1,643","0","80","80","0","9,939,173","7,607,010"
"2014100000","2014年度","13214","東京都 国分寺市","","1,146","1,146","1,140","0","6","6","0","8,077,244","6,292,133"
"2014100000","2014年度","13215","東京都 国立市","","815","815","815","0","4","3","1","4,795,214","4,104,875"
"2014100000","2014年度","13218","東京都 福生市","","1,016","1,016","995","0","21","6","15","3,890,780","3,597,191"
"2014100000","2014年度","13219","東京都 狛江市","","639","639","637","0","1","1","0","3,975,719","3,375,054"
"2014100000","2014年度","13220","東京都 東大和市","","1,342","1,342","1,140","0","202","202","0","6,053,392","5,107,112"
"2014100000","2014年度","13221","東京都 清瀬市","","1,023","1,023","1,013","0","9","9","0","5,922,749","3,527,949"
"2014100000","2014年度","13222","東京都 東久留米市","","1,288","1,288","1,287","0","16","16","0","8,484,625","6,591,817"
"2014100000","2014年度","13223","東京都 武蔵村山市","","1,532","1,532","1,360","0","172","172","0","9,014,878","5,302,465"
"2014100000","2014年度","13224","東京都 多摩市","","2,101","2,101","2,065","0","36","36","0","10,179,928","8,071,563"
"2014100000","2014年度","13225","東京都 稲城市","","1,797","1,797","1,539","0","258","146","112","9,364,620","4,749,311"
"2014100000","2014年度","13227","東京都 羽村市","","990","990","977","0","7","7","0","6,085,489","5,416,131"
"2014100000","2014年度","13228","東京都 あきる野市","","7,347","7,347","2,926","0","4,413","4,413","0","37,917,906","8,175,117"
"2014100000","2014年度","13229","東京都 西東京市","","1,575","1,575","1,563","0","10","10","0","10,496,287","8,774,474"
"2014100000","2014年度","13303","東京都 瑞穂町","","1,685","1,685","1,401","0","278","278","0","9,377,240","4,847,022"
"2014100000","2014年度","13305","東京都 日の出町","","2,807","2,807","886","0","1,905","1,905","0","16,258,748","2,410,573"
"2014100000","2014年度","13307","東京都 檜原村","","10,541","10,541","790","0","9,751","9,751","0","45,890,153","444,987"
"2014100000","2014年度","13308","東京都 奥多摩町","","22,553","22,553","1,318","0","21,235","21,235","0","65,356,845","906,880"
"2014100000","2014年度","13361","東京都 大島町","","9,076","9,076","4,331","0","4,676","4,676","0","43,421,983","2,966,124"
"2014100000","2014年度","13362","東京都 利島村","","412","412","140","0","272","272","0","2,350,443","63,536"
"2014100000","2014年度","13363","東京都 新島村","","2,752","2,752","894","0","1,858","1,804","54","5,878,163","697,845"
"2014100000","2014年度","13364","東京都 神津島村","","1,858","1,858","433","0","1,425","1,425","0","5,059,919","278,683"
"2014100000","2014年度","13381","東京都 三宅村","","5,527","5,527","1,344","0","4,117","4,081","36","28,310,813","950,213"
"2014100000","2014年度","13382","東京都 御蔵島村","","2,054","2,054","227","0","1,827","1,827","0","3,286,969","47,312"
"2014100000","2014年度","13401","東京都 八丈町","","7,221","7,221","3,255","0","3,964","3,964","0","41,790,872","2,841,298"
"2014100000","2014年度","13402","東京都 青ヶ島村","","596","596","105","0","361","361","0","1,318,040","92,309"
"2014100000","2014年度","13421","東京都 小笠原村","","10,435","10,435","3,442","0","5,146","4,409","737","5,547,237","208,219"
"2014100000","2014年度","14100","神奈川県 横浜市","","43,749","43,749","39,941","0","3,746","3,746","0","274,281,991","201,779,661"
"2014100000","2014年度","14130","神奈川県 川崎市","","14,300","14,300","13,631","0","668","668","0","89,714,574","73,204,300"
"2014100000","2014年度","14150","神奈川県 相模原市","","32,866","32,866","13,933","0","18,885","18,885","0","147,815,748","48,192,843"
"2014100000","2014年度","14201","神奈川県 横須賀市","","10,083","10,083","7,046","0","2,997","2,997","0","57,663,869","30,315,210"
"2014100000","2014年度","14203","神奈川県 平塚市","","6,782","6,782","6,286","0","495","495","0","46,938,427","22,250,463"
"2014100000","2014年度","14204","神奈川県 鎌倉市","","3,966","3,966","2,680","0","1,285","1,285","0","22,399,850","14,627,651"
"2014100000","2014年度","14205","神奈川県 藤沢市","","6,957","6,957","6,363","0","576","576","0","47,137,652","28,729,307"
"2014100000","2014年度","14206","神奈川県 小田原市","","11,379","11,379","7,109","0","4,226","4,226","0","65,647,729","18,250,916"
"2014100000","2014年度","14207","神奈川県 茅ヶ崎市","","3,570","3,570","3,269","0","298","298","0","24,923,634","15,054,816"
"2014100000","2014年度","14208","神奈川県 逗子市","","1,728","1,728","851","0","876","876","0","7,112,781","4,279,952"
"2014100000","2014年度","14210","神奈川県 三浦市","","3,205","3,205","2,583","0","603","603","0","22,432,395","4,593,558"
"2014100000","2014年度","14211","神奈川県 秦野市","","10,376","10,376","4,972","0","5,416","5,415","1","49,258,082","16,577,814"
"2014100000","2014年度","14212","神奈川県 厚木市","","9,384","9,384","6,722","0","2,649","2,649","0","58,350,043","21,435,041"
"2014100000","2014年度","14213","神奈川県 大和市","","2,709","2,709","2,548","0","121","121","0","17,950,545","13,397,520"
"2014100000","2014年度","14214","神奈川県 伊勢原市","","5,556","5,556","3,477","0","2,084","2,084","0","31,835,721","9,842,601"
"2014100000","2014年度","14215","神奈川県 海老名市","","2,659","2,659","2,581","0","51","51","0","17,301,375","9,434,828"
"2014100000","2014年度","14216","神奈川県 座間市","","1,757","1,757","1,667","0","95","95","0","11,780,924","7,960,146"
"2014100000","2014年度","14217","神奈川県 南足柄市","","7,712","7,712","2,498","0","5,206","5,181","25","31,653,104","6,325,907"
"2014100000","2014年度","14218","神奈川県 綾瀬市","","2,214","2,214","2,026","0","158","158","0","12,885,847","7,224,277"
"2014100000","2014年度","14301","神奈川県 葉山町","","1,704","1,704","828","0","878","878","0","9,743,120","3,297,777"
"2014100000","2014年度","14321","神奈川県 寒川町","","1,334","1,334","1,309","0","25","25","0","9,201,455","5,024,112"
"2014100000","2014年度","14341","神奈川県 大磯町","","1,718","1,718","1,190","0","491","491","0","12,901,565","3,416,249"
"2014100000","2014年度","14342","神奈川県 二宮町","","908","908","734","0","154","154","0","6,473,063","2,682,693"
"2014100000","2014年度","14361","神奈川県 中井町","","1,999","1,999","1,342","0","660","660","0","16,556,130","2,136,733"
"2014100000","2014年度","14362","神奈川県 大井町","","1,438","1,438","1,097","0","341","341","0","11,024,738","2,671,854"
"2014100000","2014年度","14363","神奈川県 松田町","","3,775","3,775","932","0","2,852","2,852","0","11,576,310","1,447,104"
"2014100000","2014年度","14364","神奈川県 山北町","","22,461","22,461","2,737","0","19,832","19,818","14","37,106,056","1,915,700"
"2014100000","2014年度","14366","神奈川県 開成町","","655","655","655","0","0","0","0","4,224,299","2,074,000"
"2014100000","2014年度","14382","神奈川県 箱根町","","9,286","9,286","1,682","703","6,849","6,821","28","30,173,201","6,625,388"
"2014100000","2014年度","14383","神奈川県 真鶴町","","704","704","354","0","356","356","0","3,126,240","1,066,595"
"2014100000","2014年度","14384","神奈川県 湯河原町","","4,097","4,097","1,034","0","3,060","3,057","3","20,034,953","3,338,531"
"2014100000","2014年度","14401","神奈川県 愛川町","","3,428","3,428","1,910","0","1,518","1,518","0","21,970,039","5,972,275"
"2014100000","2014年度","14402","神奈川県 清川村","","7,124","7,124","711","0","6,370","6,370","0","15,658,174","463,359"
"2014100000","2014年度","15100","新潟県 新潟市","","72,645","72,645","67,048","137","5,437","5,437","0","511,197,709","117,746,339"
"2014100000","2014年度","15202","新潟県 長岡市","","89,106","89,106","44,779","0","43,768","43,761","7","524,851,351","49,111,728"
"2014100000","2014年度","15204","新潟県 三条市","","43,197","43,197","15,811","0","28,240","28,240","0","178,944,806","19,564,065"
"2014100000","2014年度","15205","新潟県 柏崎市","","44,203","44,203","15,401","0","28,784","28,784","0","211,154,235","20,733,967"
"2014100000","2014年度","15206","新潟県 新発田市","","53,310","53,310","25,311","0","27,926","27,925","1","207,223,644","22,809,528"
"2014100000","2014年度","15208","新潟県 小千谷市","","15,519","15,519","8,682","0","6,503","6,503","0","91,055,484","7,502,151"
"2014100000","2014年度","15209","新潟県 加茂市","","13,372","13,372","3,847","0","9,548","9,548","0","52,779,947","4,936,363"
"2014100000","2014年度","15210","新潟県 十日町市","","59,039","59,039","18,947","0","39,893","38,984","909","293,879,406","10,678,532"
"2014100000","2014年度","15211","新潟県 見附市","","7,791","7,791","4,995","0","2,796","2,796","0","55,790,465","8,112,057"
"2014100000","2014年度","15212","新潟県 村上市","","117,426","117,426","27,077","0","93,245","93,234","11","338,681,864","15,461,523"
"2014100000","2014年度","15213","新潟県 燕市","","11,096","11,096","10,412","0","653","653","0","81,200,586","18,166,094"
"2014100000","2014年度","15216","新潟県 糸魚川市","","74,624","74,624","13,611","0","61,011","60,587","424","190,001,904","9,589,782"
"2014100000","2014年度","15217","新潟県 妙高市","","44,563","44,563","12,071","0","32,492","31,105","1,387","128,428,878","9,981,474"
"2014100000","2014年度","15218","新潟県 五泉市","","35,191","35,191","15,292","0","19,882","19,882","0","133,373,729","12,514,622"
"2014100000","2014年度","15222","新潟県 上越市","","97,381","97,381","42,716","0","54,384","52,586","1,798","525,031,012","47,391,832"
"2014100000","2014年度","15223","新潟県 阿賀野市","","19,274","19,274","12,017","0","7,257","7,183","74","111,525,293","12,540,672"
"2014100000","2014年度","15224","新潟県 佐渡市","","85,561","85,561","22,274","485","60,879","60,870","9","404,997,643","16,903,696"
"2014100000","2014年度","15225","新潟県 魚沼市","","94,676","94,676","14,522","0","78,906","78,906","0","170,164,883","8,247,090"
"2014100000","2014年度","15226","新潟県 南魚沼市","","58,455","58,455","18,598","0","38,922","38,913","9","139,611,359","14,542,034"
"2014100000","2014年度","15227","新潟県 胎内市","","26,489","26,489","10,356","0","16,067","16,054","13","98,365,706","10,497,398"
"2014100000","2014年度","15307","新潟県 聖籠町","","3,758","3,758","3,519","0","227","227","0","27,561,998","7,692,716"
"2014100000","2014年度","15342","新潟県 弥彦村","","2,517","2,517","1,722","0","795","795","0","17,135,454","2,033,151"
"2014100000","2014年度","15361","新潟県 田上町","","3,171","3,171","2,035","0","1,134","1,134","0","23,741,784","2,819,772"
"2014100000","2014年度","15385","新潟県 阿賀町","","95,289","95,289","16,707","0","77,265","77,255","10","193,745,608","3,417,061"
"2014100000","2014年度","15405","新潟県 出雲崎町","","4,438","4,438","1,370","0","3,068","3,068","0","23,590,539","1,239,092"
"2014100000","2014年度","15461","新潟県 湯沢町","","35,729","35,729","6,187","0","29,542","29,446","96","26,008,442","2,184,388"
"2014100000","2014年度","15482","新潟県 津南町","","17,021","17,021","5,985","0","11,036","10,934","102","106,291,129","2,453,887"
"2014100000","2014年度","15504","新潟県 刈羽村","","2,627","2,627","1,521","0","1,106","1,106","0","16,914,816","1,661,268"
"2014100000","2014年度","15581","新潟県 関川村","","29,961","29,961","7,480","0","22,632","22,511","121","56,163,077","2,159,073"
"2014100000","2014年度","15586","新潟県 粟島浦村","","978","978","115","0","863","863","0","2,052,158","54,800"
"2014100000","2014年度","16201","富山県 富山市","","124,177","124,177","47,441","0","77,101","77,101","0","399,347,820","77,004,157"
"2014100000","2014年度","16202","富山県 高岡市","","20,957","20,957","14,286","0","6,706","6,706","0","117,068,678","34,441,865"
"2014100000","2014年度","16204","富山県 魚津市","","20,061","20,061","7,802","0","12,378","12,378","0","49,070,416","9,407,089"
"2014100000","2014年度","16205","富山県 氷見市","","23,056","23,056","9,563","0","13,478","13,478","0","103,832,115","10,613,717"
"2014100000","2014年度","16206","富山県 滑川市","","5,463","5,463","4,765","0","701","701","0","36,866,058","9,577,838"
"2014100000","2014年度","16207","富山県 黒部市","","42,631","42,631","22,001","0","20,647","20,647","0","55,483,657","10,959,788"
"2014100000","2014年度","16208","富山県 砺波市","","12,703","12,703","9,245","0","3,457","3,457","0","87,526,086","13,731,180"
"2014100000","2014年度","16209","富山県 小矢部市","","13,407","13,407","7,497","0","5,913","5,913","0","68,449,361","9,104,171"
"2014100000","2014年度","16210","富山県 南砺市","","66,864","66,864","15,621","0","51,337","51,337","0","179,670,142","15,956,458"
"2014100000","2014年度","16211","富山県 射水市","","10,943","10,943","9,767","0","1,188","1,188","0","72,772,671","23,165,906"
"2014100000","2014年度","16321","富山県 舟橋村","","347","347","347","0","0","0","0","2,527,768","540,456"
"2014100000","2014年度","16322","富山県 上市町","","23,671","23,671","6,654","0","17,019","17,019","0","42,549,158","5,981,283"
"2014100000","2014年度","16323","富山県 立山町","","30,729","30,729","16,072","0","14,576","14,576","0","61,099,142","7,868,413"
"2014100000","2014年度","16342","富山県 入善町","","7,125","7,125","6,210","0","921","921","0","48,782,917","7,300,944"
"2014100000","2014年度","16343","富山県 朝日町","","22,630","22,630","7,988","0","15,057","15,057","0","35,982,315","3,030,623"
"2014100000","2014年度","17201","石川県 金沢市","","46,864","46,864","19,247","286","27,354","27,354","0","190,222,229","47,801,917"
"2014100000","2014年度","17202","石川県 七尾市","","31,832","31,832","11,438","0","20,388","20,337","51","139,783,933","12,683,052"
"2014100000","2014年度","17203","石川県 小松市","","37,105","37,105","11,205","113","25,787","25,787","0","122,374,792","20,429,404"
"2014100000","2014年度","17204","石川県 輪島市","","42,632","42,632","9,898","0","32,588","31,476","1,112","151,055,404","6,032,538"
