"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2021年06月21日"

"NA","欠測値"

"","","","","/項目 コード","A1101","","A1301","","A1302","","A1303","","E1101","","E2101","","E3101","","E4101","","I5101","","#A05101","","#A05302","","#A05303","","#F01201","","#F01202","","#F01203",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A1301_15歳未満人口【人】","注釈","A1302_15～64歳人口【人】","注釈","A1303_65歳以上人口【人】","注釈","E1101_幼稚園数【園】","注釈","E2101_小学校数【校】","注釈","E3101_中学校数【校】","注釈","E4101_高等学校数【校】","注釈","I5101_病院数【施設】","注釈","#A05101_人口増減率【％】","注釈","#A05302_転入率（日本人移動者）【％】","注釈","#A05303_転出率（日本人移動者）【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#F01202_第2次産業就業者比率【％】","注釈","#F01203_第3次産業就業者比率【％】","注釈"
"2015100000","2015年度","40401","福岡県 小竹町","","7,810","","740","","4,156","","2,907","","0","","3","","1","","0","","1","","-9.21","","4.56","","4.67","","2.16","","30.44","","65.37",""
"2015100000","2015年度","40402","福岡県 鞍手町","","16,007","","1,815","","8,657","","5,527","","1","","6","","1","","1","","1","","-6.33","","3.09","","3.62","","4.38","","34.12","","60.86",""
"2015100000","2015年度","40421","福岡県 桂川町","","13,496","","1,725","","7,694","","4,065","","1","","2","","1","","1","","1","","-2.65","","3.97","","3.88","","2.79","","25.07","","70.77",""
"2015100000","2015年度","40447","福岡県 筑前町","","29,306","","4,038","","16,982","","8,270","","4","","4","","2","","0","","3","","0.52","","4.02","","3.89","","7.98","","25.16","","65.15",""
"2015100000","2015年度","40448","福岡県 東峰村","","2,174","","222","","1,071","","881","","0","","1","","1","","0","","0","","-10.61","","2.53","","3.13","","18.95","","29.14","","51.28",""
"2015100000","2015年度","40503","福岡県 大刀洗町","","15,138","","2,177","","9,023","","3,924","","0","","4","","1","","0","","1","","-0.96","","3.84","","4.31","","13.60","","23.05","","60.00",""
"2015100000","2015年度","40522","福岡県 大木町","","14,176","","2,253","","8,257","","3,651","","1","","3","","1","","0","","1","","-1.21","","3.33","","3.78","","11.43","","24.28","","60.70",""
"2015100000","2015年度","40544","福岡県 広川町","","20,183","","2,900","","11,723","","5,443","","1","","3","","1","","0","","4","","-0.35","","4.50","","3.76","","11.61","","23.76","","60.36",""
"2015100000","2015年度","40601","福岡県 香春町","","10,861","","1,256","","5,515","","4,044","","1","","4","","2","","1","","0","","-7.05","","3.66","","4.14","","2.12","","26.45","","70.80",""
"2015100000","2015年度","40602","福岡県 添田町","","9,924","","1,060","","5,001","","3,863","","1","","5","","1","","0","","1","","-9.03","","2.54","","3.10","","7.36","","21.06","","70.40",""
"2015100000","2015年度","40604","福岡県 糸田町","","9,020","","1,159","","4,710","","3,142","","0","","1","","1","","0","","1","","-6.21","","4.41","","4.76","","2.09","","26.73","","70.24",""
"2015100000","2015年度","40605","福岡県 川崎町","","16,789","","2,166","","8,941","","5,663","","1","","4","","3","","0","","4","","-8.08","","2.73","","4.47","","2.49","","26.27","","70.51",""
"2015100000","2015年度","40608","福岡県 大任町","","5,176","","668","","2,722","","1,784","","0","","2","","1","","0","","0","","-5.94","","3.77","","4.25","","2.97","","25.81","","70.90",""
"2015100000","2015年度","40609","福岡県 赤村","","3,022","","364","","1,560","","1,098","","0","","2","","1","","0","","0","","-7.04","","2.65","","4.07","","13.22","","22.57","","64.21",""
"2015100000","2015年度","40610","福岡県 福智町","","22,871","","3,010","","12,363","","7,456","","1","","5","","3","","0","","3","","-7.46","","3.00","","4.01","","2.86","","28.69","","67.90",""
"2015100000","2015年度","40621","福岡県 苅田町","","34,963","","4,990","","21,210","","8,251","","4","","6","","2","","1","","4","","-2.89","","5.43","","5.15","","1.33","","37.95","","58.50",""
"2015100000","2015年度","40625","福岡県 みやこ町","","20,243","","2,246","","10,409","","7,583","","1","","11","","5","","1","","1","","-6.16","","2.76","","3.03","","8.81","","31.27","","59.31",""
"2015100000","2015年度","40642","福岡県 吉富町","","6,627","","984","","3,654","","1,987","","1","","1","","1","","0","","1","","-2.43","","3.71","","4.48","","3.41","","37.59","","57.48",""
"2015100000","2015年度","40646","福岡県 上毛町","","7,458","","981","","3,962","","2,506","","0","","4","","1","","0","","0","","-5.02","","3.75","","3.53","","10.33","","31.85","","57.25",""
"2015100000","2015年度","40647","福岡県 築上町","","18,587","","2,232","","9,959","","6,367","","1","","8","","2","","1","","1","","-4.90","","4.15","","4.75","","8.72","","25.19","","64.96",""
"2015100000","2015年度","41201","佐賀県 佐賀市","","236,372","","32,324","","141,105","","60,734","","30","","36","","24","","13","","29","","-0.48","","3.31","","3.40","","5.79","","18.36","","70.75",""
"2015100000","2015年度","41202","佐賀県 唐津市","","122,785","","17,235","","69,052","","35,842","","4","","36","","21","","7","","18","","-3.26","","2.09","","2.65","","11.91","","22.91","","63.24",""
"2015100000","2015年度","41203","佐賀県 鳥栖市","","72,902","","11,946","","44,240","","16,200","","7","","8","","5","","3","","8","","5.54","","4.47","","4.32","","1.91","","22.96","","69.41",""
"2015100000","2015年度","41204","佐賀県 多久市","","19,749","","2,367","","10,981","","6,300","","0","","3","","3","","1","","3","","-7.73","","2.82","","3.62","","8.64","","27.84","","62.46",""
"2015100000","2015年度","41205","佐賀県 伊万里市","","55,238","","8,151","","31,230","","15,782","","3","","16","","8","","4","","10","","-3.36","","2.38","","3.10","","9.25","","31.84","","58.40",""
"2015100000","2015年度","41206","佐賀県 武雄市","","49,062","","6,795","","28,037","","14,069","","6","","14","","6","","1","","5","","-3.23","","3.05","","3.38","","6.03","","27.31","","63.05",""
"2015100000","2015年度","41207","佐賀県 鹿島市","","29,684","","4,188","","16,815","","8,662","","1","","9","","2","","2","","5","","-3.37","","2.53","","3.17","","14.10","","25.44","","59.55",""
"2015100000","2015年度","41208","佐賀県 小城市","","44,259","","6,553","","26,194","","11,387","","3","","8","","4","","2","","3","","-1.94","","3.25","","3.55","","8.17","","23.62","","67.42",""
"2015100000","2015年度","41209","佐賀県 嬉野市","","27,336","","3,431","","15,268","","8,610","","3","","9","","4","","2","","4","","-5.69","","2.70","","3.49","","9.03","","24.72","","65.20",""
"2015100000","2015年度","41210","佐賀県 神埼市","","31,842","","4,311","","18,371","","9,063","","1","","7","","3","","2","","3","","-3.21","","3.20","","3.82","","9.03","","26.67","","61.80",""
"2015100000","2015年度","41327","佐賀県 吉野ヶ里町","","16,411","","2,506","","10,051","","3,599","","2","","2","","2","","0","","1","","0.04","","5.66","","5.62","","4.93","","27.53","","64.32",""
"2015100000","2015年度","41341","佐賀県 基山町","","17,501","","2,149","","10,502","","4,754","","2","","2","","2","","1","","2","","-1.88","","4.25","","4.70","","3.25","","22.46","","69.96",""
"2015100000","2015年度","41345","佐賀県 上峰町","","9,283","","1,490","","5,621","","2,172","","1","","1","","1","","0","","1","","0.64","","4.91","","5.46","","4.98","","29.32","","65.32",""
"2015100000","2015年度","41346","佐賀県 みやき町","","25,278","","2,998","","13,945","","8,335","","5","","4","","3","","1","","3","","-3.43","","3.60","","3.57","","5.92","","27.22","","62.19",""
"2015100000","2015年度","41387","佐賀県 玄海町","","5,902","","840","","3,402","","1,659","","0","","1","","1","","1","","0","","-7.48","","2.36","","3.56","","23.34","","22.77","","53.81",""
"2015100000","2015年度","41401","佐賀県 有田町","","20,148","","2,744","","11,050","","6,347","","0","","4","","2","","1","","2","","-3.73","","2.84","","2.97","","4.02","","34.65","","61.05",""
"2015100000","2015年度","41423","佐賀県 大町町","","6,777","","735","","3,611","","2,430","","1","","1","","1","","1","","2","","-8.03","","2.41","","2.72","","6.04","","28.12","","65.20",""
"2015100000","2015年度","41424","佐賀県 江北町","","9,583","","1,360","","5,644","","2,578","","1","","1","","1","","0","","3","","0.71","","4.10","","3.50","","11.88","","27.13","","60.48",""
"2015100000","2015年度","41425","佐賀県 白石町","","23,941","","2,961","","13,226","","7,745","","0","","8","","3","","2","","5","","-6.51","","2.23","","2.93","","27.60","","18.45","","51.55",""
"2015100000","2015年度","41441","佐賀県 太良町","","8,779","","1,038","","4,674","","3,067","","0","","2","","2","","1","","1","","-10.80","","2.04","","3.14","","32.01","","22.33","","45.56",""
"2015100000","2015年度","42201","長崎県 長崎市","","429,508","","50,265","","249,601","","122,974","","41","","78","","51","","20","","49","","-3.21","","2.83","","3.20","","1.87","","18.47","","74.83",""
"2015100000","2015年度","42202","長崎県 佐世保市","","255,439","","33,765","","146,170","","73,685","","34","","49","","29","","14","","26","","-2.17","","3.55","","3.93","","4.14","","18.42","","74.40",""
"2015100000","2015年度","42203","長崎県 島原市","","45,436","","5,872","","24,719","","14,811","","4","","10","","5","","5","","9","","-4.25","","2.87","","3.46","","14.85","","19.43","","64.10",""
"2015100000","2015年度","42204","長崎県 諫早市","","138,078","","18,921","","81,661","","37,472","","11","","28","","17","","8","","20","","-1.90","","3.38","","3.51","","6.23","","22.26","","67.89",""
"2015100000","2015年度","42205","長崎県 大村市","","92,757","","15,141","","55,972","","21,353","","8","","15","","6","","4","","7","","2.47","","4.69","","4.39","","4.39","","19.15","","72.54",""
"2015100000","2015年度","42207","長崎県 平戸市","","31,920","","3,720","","16,276","","11,914","","3","","17","","9","","3","","7","","-8.55","","2.72","","3.59","","19.72","","18.11","","60.98",""
"2015100000","2015年度","42208","長崎県 松浦市","","23,309","","2,987","","12,541","","7,762","","0","","10","","7","","1","","3","","-7.30","","2.73","","3.45","","13.88","","26.45","","57.55",""
"2015100000","2015年度","42209","長崎県 対馬市","","31,457","","4,122","","16,651","","10,675","","3","","21","","13","","3","","2","","-8.57","","3.78","","4.69","","19.88","","13.09","","66.93",""
"2015100000","2015年度","42210","長崎県 壱岐市","","27,103","","3,736","","13,749","","9,615","","9","","18","","4","","2","","6","","-7.74","","2.42","","3.28","","20.39","","14.93","","64.49",""
"2015100000","2015年度","42211","長崎県 五島市","","37,327","","4,146","","19,353","","13,710","","4","","19","","12","","4","","4","","-8.11","","3.26","","3.78","","15.34","","13.02","","70.16",""
"2015100000","2015年度","42212","長崎県 西海市","","28,691","","3,193","","15,040","","9,805","","4","","15","","6","","3","","2","","-7.97","","2.67","","3.68","","16.89","","29.83","","52.68",""
"2015100000","2015年度","42213","長崎県 雲仙市","","44,115","","5,530","","24,559","","13,978","","0","","20","","7","","2","","4","","-6.63","","2.55","","3.64","","24.43","","19.41","","54.04",""
"2015100000","2015年度","42214","長崎県 南島原市","","46,535","","5,476","","24,118","","16,866","","3","","23","","8","","2","","4","","-7.60","","2.09","","2.94","","23.82","","19.68","","56.13",""
"2015100000","2015年度","42307","長崎県 長与町","","42,548","","6,509","","26,015","","9,890","","2","","5","","3","","1","","2","","0.03","","4.95","","4.94","","3.13","","18.70","","75.18",""
"2015100000","2015年度","42308","長崎県 時津町","","29,804","","4,803","","18,121","","6,854","","3","","4","","3","","1","","3","","-1.02","","4.68","","5.98","","2.30","","22.82","","72.93",""
"2015100000","2015年度","42321","長崎県 東彼杵町","","8,298","","930","","4,560","","2,805","","0","","4","","2","","0","","1","","-6.80","","2.78","","3.65","","16.83","","23.28","","59.35",""
"2015100000","2015年度","42322","長崎県 川棚町","","14,067","","1,915","","7,942","","4,125","","0","","3","","1","","1","","1","","-3.99","","3.61","","4.11","","4.80","","26.54","","66.38",""
"2015100000","2015年度","42323","長崎県 波佐見町","","14,891","","2,046","","8,556","","4,267","","2","","3","","1","","1","","2","","-2.21","","3.38","","3.23","","4.70","","36.40","","57.21",""
"2015100000","2015年度","42383","長崎県 小値賀町","","2,560","","229","","1,162","","1,169","","0","","3","","2","","1","","0","","-10.14","","3.87","","3.98","","32.70","","8.51","","58.71",""
"2015100000","2015年度","42391","長崎県 佐々町","","13,626","","2,203","","7,882","","3,539","","1","","2","","1","","1","","1","","0.20","","4.59","","4.78","","5.30","","24.42","","68.62",""
"2015100000","2015年度","42411","長崎県 新上五島町","","19,718","","2,053","","10,214","","7,417","","3","","11","","6","","2","","1","","-10.67","","2.72","","4.15","","10.62","","16.34","","72.71",""
"2015100000","2015年度","43101","熊本県 熊本市 中央区","","186,300","","21,858","","119,352","","40,881","","17","","20","","19","","18","","39","","NA","","7.01","","6.88","","0.53","","11.50","","83.00",""
"2015100000","2015年度","43102","熊本県 熊本市 東区","","190,451","","29,224","","119,073","","40,933","","4","","18","","10","","4","","17","","NA","","5.42","","5.66","","1.42","","17.72","","76.95",""
"2015100000","2015年度","43103","熊本県 熊本市 西区","","93,171","","11,596","","54,722","","26,247","","6","","17","","7","","3","","7","","NA","","4.97","","5.11","","7.79","","14.41","","72.78",""
"2015100000","2015年度","43104","熊本県 熊本市 南区","","127,769","","20,291","","75,193","","31,718","","8","","21","","8","","1","","16","","NA","","4.88","","4.29","","5.96","","17.45","","71.89",""
"2015100000","2015年度","43105","熊本県 熊本市 北区","","143,131","","20,464","","84,482","","37,546","","7","","20","","9","","1","","15","","NA","","4.33","","4.93","","5.78","","20.36","","69.69",""
"2015100000","2015年度","43202","熊本県 八代市","","127,472","","15,775","","70,779","","40,424","","10","","27","","16","","8","","12","","-3.62","","2.26","","2.65","","13.93","","21.62","","62.51",""
"2015100000","2015年度","43203","熊本県 人吉市","","33,880","","4,356","","17,804","","11,633","","3","","6","","3","","2","","11","","-4.86","","3.83","","4.40","","7.91","","18.60","","73.02",""
"2015100000","2015年度","43204","熊本県 荒尾市","","53,407","","6,813","","29,141","","17,377","","9","","10","","3","","3","","5","","-3.46","","3.23","","3.32","","4.26","","27.30","","67.35",""
"2015100000","2015年度","43205","熊本県 水俣市","","25,411","","2,984","","13,148","","9,272","","4","","8","","5","","1","","8","","-5.81","","2.47","","3.56","","6.48","","23.64","","69.61",""
"2015100000","2015年度","43206","熊本県 玉名市","","66,782","","8,477","","37,301","","20,826","","4","","21","","7","","5","","5","","-3.97","","2.59","","3.09","","16.57","","25.20","","57.13",""
